"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"12/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"7.040.000,00";"6.171.585,88";"7.266.724,98";"0,00";
"06/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"3.232.834,08";"5.541.343,13";"22.929,68";
"07/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"2.184.444,58";"1.054.748,79";"19.934,76";
"09/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.161.617,13";"1.161.617,13";"0,00";
"03/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"12.333.333,34";"2.401.101,13";"2.261.862,17";"3.480.425,31";
"11/2016";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"3.234.000,00";"3.291.680,90";"2.196.541,80";"0,00";
"11/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"9.000.000,00";"0,00";"0,00";"0,00";
"02/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"3.544.000,00";"469.031,23";"469.031,23";"1.520.839,24";
"04/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"2.301.593,00";"1.891.664,33";"1.897.076,69";"0,00";
"06/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"2.238.243,93";"2.238.243,93";"0,00";
"08/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"38.798,00";"38.798,00";"0,00";
"07/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"756.323,02";"756.323,02";"0,00";
"05/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"584.757,00";"584.757,00";"0,00";
"03/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.981.344,90";"1.975.932,54";"174.419,16";
"09/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"5.943,10";"5.943,10";"0,00";
"12/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"- 8.340.000,00";"0,00";"0,00";"0,00";
"01/2016";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"2.240.073,00";"0,00";"0,00";"192.658,62";
"08/2016";"2113 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA PESCA E AQU";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"41,64";
"10/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"100.000,00";"7.143.212,48";"7.531.300,58";"0,00";
"12/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"28.571.812,00";"12.757.255,23";"16.389.257,77";"0,00";
"02/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"56.000.000,00";"0,00";"0,00";"0,00";
"01/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"20.000.001,00";"0,00";"0,00";"210.000,00";
"09/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"47.186.938,38";"15.007.752,69";"17.543.646,51";"0,00";
"06/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"- 1,00";"14.029.924,04";"20.262.993,19";"0,00";
"05/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"400.000,00";"18.503.742,59";"6.321.171,51";"0,00";
"03/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"280.000,00";"468.304,96";"0,00";"0,00";
"04/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"28.300.821,01";"21.751.842,53";"0,00";
"11/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"10.105.000,00";"17.150.972,82";"11.800.971,58";"0,00";
"07/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"19.500.000,00";"15.506.713,70";"27.647.186,97";"0,00";
"08/2016";"2115 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"3.630.275,88";"1.532.606,06";"0,00";
"03/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"20.345,00";
"09/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"7.097,10";
"05/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"556.958,94";
"11/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"81.470,00";"0,00";"0,00";"2.465,30";
"12/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.716.767,87";"4.453,20";"4.453,20";"40.552,52";
"02/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"2.900,00";
"08/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"10.800,00";"10.800,00";"0,00";"2.223,75";
"04/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"2.900,00";"2.900,00";"0,00";"465.398,36";
"10/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"10.368,00";"0,00";
"07/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"2.900,00";"14.096,87";
"06/2016";"2116 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS CIDADES";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"2.766,20";
"06/2016";"2117 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS COMUNICACO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"574.556,42";"552.197,17";"552.197,17";"0,00";
"11/2016";"2117 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS COMUNICACO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"711.303,58";"0,00";"0,00";"0,00";
"08/2016";"2117 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS COMUNICACO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"300.000,00";"141.793,66";"141.793,66";"0,00";
"12/2016";"2117 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS COMUNICACO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"65.940,18";"65.940,18";"0,00";
"01/2016";"2117 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DAS COMUNICACO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"100,00";"0,00";"0,00";"0,00";
"01/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"132.610,73";"0,00";"0,00";"160.225,91";
"09/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"242.988,03";"0,00";"0,00";
"04/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"149.830,15";"0,00";"0,00";
"11/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"359.579,29";"378.294,39";"0,00";
"06/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"807.125,90";"140.411,02";"219.334,06";"0,00";
"03/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.000.000,00";"216.831,67";"78.978,47";"0,00";
"05/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"202.090,81";"125.520,25";"0,00";
"12/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"18.748,82";"18.748,82";"0,00";
"07/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"270.900,17";"144.919,85";"0,00";
"02/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"60.263,37";"132.610,73";"132.610,73";"0,00";
"08/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"247.294,21";"658.605,40";"0,00";
"10/2016";"2119 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DE MINAS E ENE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"18.715,10";"242.988,03";"0,00";
"12/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"990.281,30";"990.281,30";"25.089,50";
"11/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"53.879,62";"131.215,45";"1.847,75";
"07/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.106.672,02";"852.044,74";"442.316,81";
"05/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"155.000,00";"2.294.545,35";"1.928.112,95";"307.986,79";
"08/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"568.164,42";"762.416,94";"236.385,98";
"01/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"943.656,08";
"09/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"272.575,55";"74.744,03";"148.939,88";"0,00";
"10/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"92.275,51";"82.825,28";"13.090,47";
"02/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"2.012.406,80";
"07/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.117.676,05";"0,00";"0,00";"0,00";
"03/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.297,89";"1.297,89";"1.297,89";"1.418.450,19";
"09/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"- 100.000,00";"302.259,01";"302.259,01";"14.105,41";
"01/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"850.834,93";
"06/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.086,80";"1.086,80";"1.086,80";"0,00";
"11/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"131.285,19";"131.285,19";"0,00";
"04/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"31.489,98";
"05/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"53.331,15";"53.331,15";"53.331,15";"346.476,35";
"02/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"500.000,00";"0,00";"0,00";"310.387,61";
"03/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"7.850,83";
"10/2016";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"100.000,00";"6.677,61";"6.677,61";"18.006,30";
"12/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"2.940.701,56";"1.122.009,71";"1.122.009,71";"61.371,59";
"06/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"500.000,00";"1.628.824,38";"1.846.344,59";"706.935,48";
"04/2016";"2111 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO DESENVOLVIM";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"7.000.000,00";"0,00";"0,00";"185.927,46";
"10/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"4.887.184,22";"6.619.921,65";"3.396,06";
"04/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"442.812,00";"442.812,00";"1.597.069,12";
"03/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"754.061,76";"754.061,76";"20.494.160,01";
"11/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"580.287,70";"611.599,29";"10.236,55";
"06/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"861.603,11";"1.502.386,24";"138.314,22";
"12/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"15.000.000,00";"779.269,07";"779.269,07";"0,00";
"05/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"13.489.025,00";"1.136.140,18";"0,00";"2.298.847,11";
"02/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"2.926.717,88";
"08/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.242.586,45";"846.216,59";"0,00";
"07/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"495.357,05";"399,00";
"01/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.226.275,00";"0,00";"0,00";"1.637.914,14";
"09/2016";"2123 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO ESPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.966.099,94";"598.420,78";"0,00";
"12/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"403.679,11";"403.679,11";"0,00";
"06/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"388.223,62";"388.223,62";"0,00";
"09/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"55.176,00";"55.176,00";"0,00";
"01/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"452.899,00";"0,00";"0,00";"0,00";
"10/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"87.828,97";"87.828,97";"0,00";
"03/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"170.436,39";"170.436,39";"2.200,00";
"05/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"108.028,80";"108.028,80";"0,00";
"08/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"821.476,45";"821.476,45";"0,00";
"02/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"87.130,19";"87.130,19";"767.171,91";
"04/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"4.981.889,00";"93.756,51";"93.756,51";"0,00";
"07/2016";"2125 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO PLANEJAMENT";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"1.906.846,35";"1.906.846,35";"0,00";
"02/2016";"2127 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO TRABALHO E";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"99.711,07";
"01/2016";"2127 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DO TRABALHO E";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"6.633.590,69";
"05/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"0,00";"0,00";"232.966,41";
"07/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"26.572,89";"26.572,89";"0,00";
"09/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"345.734,57";"345.734,57";"0,00";
"10/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"60.174,73";"60.174,73";"0,00";
"06/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"1.419.894,00";"0,00";"0,00";"0,00";
"08/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"198.635,73";"198.635,73";"0,00";
"11/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"263.440,00";"883.055,44";"883.055,44";"0,00";
"12/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"2.428.990,00";"28.353,97";"28.353,97";"0,00";
"02/2016";"2126 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DOS TRANSPORTE";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"416.666,00";"0,00";"0,00";"0,00";
"12/2016";"2071 - PROMOCAO DO TRABALHO DECENTE E ECONOMIA SOLIDARIA";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"5.500.000,00";"140.262,34";"140.262,34";"0,00";
"07/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"41.000,00";"9.172,84";"9.172,84";"0,00";
"10/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"3.590,47";"3.590,47";"0,00";
"12/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"- 448,40";"1.778,43";"1.778,43";"0,00";
"11/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"13.133,39";"13.133,39";"0,00";
"09/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"4.667,77";"4.667,77";"0,00";
"08/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"0,00";"10.626,91";"10.626,91";"0,00";
"06/2016";"2062 - PROMOCAO, PROTECAO E DEFESA DOS DIREITOS HUMANOS DE CRIANCAS";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"8.500,00";"949,37";"949,37";"0,00";
